ts,pm25,pm10
1605895200,,7.83
1605898800,,7.21
1605902400,,6.96
1605906000,,7.42
1605909600,,8.33
1605913200,,9.50
1605916800,,10.88
1605920400,,12.00
1605924000,,12.88
1605927600,,13.71
1605931200,,14.38
1605934800,,14.75
1605938400,,15.12
1605942000,,15.54
1605945600,,15.83
1605949200,,16.09
1605952800,,16.18
1605956400,,16.52
1605960000,,16.95
1605963600,,16.65
1605967200,,16.30
1605970800,,16.00
1605974400,,15.95
1605978000,,15.85
1605981600,,15.75
1605985200,,15.60
1605988800,,14.90
1605992400,,13.65
1605996000,,12.25
1605999600,,11.25
1606003200,,30.00
1606010400,,23.00
1606014000,,24.50
1606017600,,25.33
1606021200,,24.25
1606024800,,22.60
1606028400,,21.17
1606032000,,20.29
1606035600,,20.50
1606039200,,19.62
1606042800,,19.86
1606046400,,19.60
1606050000,,18.94
1606053600,,18.41
1606057200,,17.83
1606060800,,17.26
1606064400,,16.85
1606068000,,16.57
1606071600,,16.59
1606075200,,16.87
1606078800,,17.54
1606082400,,19.00
1606086000,,20.04
1606089600,,22.00
1606096800,,43.00
1606100400,,43.50
1606104000,,40.67
1606107600,,38.00
1606111200,,34.80
1606114800,,33.33
1606118400,,24.79
1606122000,,24.92
1606125600,,25.54
1606129200,,26.08
1606132800,,26.38
1606136400,,26.75
1606140000,,27.29
1606143600,,27.92
1606147200,,28.29
1606150800,,28.38
1606154400,,28.71
1606158000,,36.50
1606161600,,39.20
1606165200,,40.75
1606168800,,40.00
1606172400,,38.50
1606176000,,38.00
1606183200,,41.00
1606186800,,39.00
1606190400,,36.33
1606194000,,33.50
1606197600,,31.60
1606201200,,36.46
1606204800,,36.54
1606208400,,36.88
1606212000,,36.83
1606215600,,36.88
1606219200,,37.75
1606222800,,38.61
1606226400,,39.32
1606230000,,40.10
1606233600,,39.43
1606237200,,39.67
1606240800,,40.38
1606244400,,38.76
1606248000,,37.10
1606251600,,35.62
1606255200,,34.38
1606258800,,33.57
1606262400,,48.00
1606269600,,60.00
1606273200,,58.00
1606276800,,55.33
1606280400,,52.00
1606284000,,49.40
1606287600,,47.83
1606291200,,39.38
1606294800,,39.57
1606298400,,39.52
1606302000,,39.62
1606305600,,39.29
1606309200,,38.05
1606312800,,36.43
1606316400,,35.21
1606320000,,35.96
1606323600,,36.50
1606327200,,38.54
1606330800,,40.25
1606334400,,40.62
1606338000,,41.00
1606341600,,40.79
1606345200,,40.17
1606348800,,38.96
1606352400,,37.08
1606356000,,35.12
1606359600,,33.08
1606363200,,31.62
1606366800,,30.54
1606370400,,29.67
1606374000,,28.75
1606377600,,27.96
1606381200,,27.25
1606384800,,26.83
1606388400,,25.79
1606392000,,24.75
1606395600,,24.83
1606399200,,25.62
1606402800,,26.21
1606406400,,26.12
1606410000,,25.33
1606413600,,21.92
1606417200,,18.75
1606420800,,16.79
1606424400,,15.00
1606428000,,14.08
1606431600,,13.67
1606435200,,10.00
1606442400,,11.00
1606446000,,11.50
1606449600,,11.67
1606453200,,11.50
1606456800,,11.60
1606460400,,12.17
1606464000,,13.00
1606467600,,12.67
1606471200,,12.08
1606474800,,11.96
1606478400,,13.62
1606482000,,14.67
1606485600,,15.17
1606489200,,15.04
1606492800,,14.71
1606496400,,14.58
1606500000,,14.62
1606503600,,14.54
1606507200,,14.54
1606510800,,14.42
1606514400,,14.12
1606518000,,13.83
1606521600,,15.00
1606528800,,1.00
1606532400,,1.00
1606536000,,1.00
1606539600,,1.25
1606543200,,1.60
1606546800,,10.21
1606550400,,9.88
1606554000,,9.75
1606557600,,9.67
1606561200,,9.62
1606564800,,7.79
1606568400,,6.46
1606572000,,5.25
1606575600,,4.92
1606579200,,5.38
1606582800,,6.04
1606586400,,6.88
1606590000,,7.58
1606593600,,8.29
1606597200,,9.38
1606600800,,10.62
1606604400,,11.54
1606608000,,1.00
1606615200,,24.00
1606618800,,15.83
1606622400,,16.96
1606626000,,18.12
1606629600,,19.17
1606633200,,20.08
1606636800,,21.00
1606640400,,21.54
1606644000,,21.88
1606647600,,21.96
1606651200,,21.96
1606654800,,22.04
1606658400,,22.21
1606662000,,22.00
1606665600,,21.25
1606669200,,22.17
1606672800,,23.62
1606676400,,22.92
1606680000,,22.21
1606683600,,21.50
1606687200,,20.58
1606690800,,19.67
1606694400,,28.00
1606701600,,9.00
1606705200,,8.50
1606708800,,11.00
1606712400,,13.25
1606716000,,14.60
1606719600,,15.67
1606723200,,15.08
1606726800,,14.92
1606730400,,14.88
1606734000,,14.92
1606737600,,15.04
1606741200,,15.00
1606744800,,14.96
1606748400,,14.96
1606752000,,15.00
1606755600,,13.38
1606759200,,11.48
1606762800,,11.79
1606766400,,13.08
1606770000,,14.50
1606773600,,15.92
1606777200,,16.96
1606780800,,14.00
1606788000,,13.00
1606791600,,15.50
1606795200,,18.67
1606798800,,21.50
1606802400,,23.00
1606806000,,22.33
1606809600,,19.00
1606813200,,19.04
1606816800,,19.83
1606820400,,20.50
1606824000,,20.88
1606827600,,21.46
1606831200,,21.71
1606834800,,21.62
1606838400,,21.50
1606842000,,21.54
1606845600,,21.42
1606849200,,21.17
1606852800,,20.70
1606856400,,19.04
1606860000,,17.50
1606863600,,16.21
1606867200,,19.00
1606874400,,5.00
1606878000,,6.00
1606881600,,6.33
1606885200,,6.00
1606888800,,6.00
1606892400,,5.17
1606896000,,4.57
1606899600,,9.17
1606903200,,7.83
1606906800,,6.79
1606910400,,6.17
1606914000,,5.88
1606917600,,5.67
1606921200,,5.67
1606924800,,5.67
1606928400,,5.67
1606932000,,5.74
1606935600,,5.79
1606939200,,5.58
1606942800,,5.42
1606946400,,5.42
1606950000,,5.67
1606953600,,4.00
1606960800,,18.00
1606964400,,22.50
1606968000,,23.00
1606971600,,22.00
1606975200,,20.40
1606978800,,9.79
1606982400,,10.17
1606986000,,10.79
1606989600,,11.92
1606993200,,13.00
1606996800,,13.96
1607000400,,14.38
1607004000,,15.33
1607007600,,15.79
1607011200,,16.12
1607014800,,16.00
1607018400,,15.92
1607022000,,16.08
1607025600,,16.17
1607029200,,16.25
1607032800,,16.17
1607036400,,16.04
1607040000,,13.00
1607047200,,6.00
1607050800,,6.00
1607054400,,6.67
1607058000,,7.25
1607061600,,6.60
1607065200,,5.67
1607068800,,11.83
1607072400,,11.21
1607076000,,10.00
1607079600,,8.88
1607083200,,8.21
1607086800,,7.25
1607090400,,6.04
1607094000,,5.62
1607097600,,5.79
1607101200,,7.17
1607104800,,7.83
1607108400,,7.79
1607112000,,7.54
1607115600,,7.21
1607119200,,7.12
1607122800,,7.00
1607126400,,5.00
1607133600,,6.00
1607137200,,6.00
1607140800,,6.00
1607144400,,5.50
1607148000,,5.00
1607151600,,4.50
1607155200,,4.57
1607158800,,6.96
1607162400,,6.96
1607166000,,6.96
1607169600,,6.71
1607173200,,7.33
1607176800,,7.67
1607180400,,7.54
1607184000,,7.04
1607187600,,6.33
1607191200,,5.88
1607194800,,5.67
1607198400,,5.67
1607202000,,5.67
1607205600,,5.71
1607209200,,5.83
1607212800,,7.00
1607220000,,1.00
1607223600,,1.00
1607227200,,1.00
1607230800,,1.00
1607234400,,1.00
1607238000,,1.17
1607241600,,1.71
1607245200,,2.50
1607248800,,5.29
1607252400,,5.42
1607256000,,5.21
1607259600,,4.62
1607263200,,4.62
1607266800,,4.92
1607270400,,5.17
1607274000,,4.58
1607277600,,4.38
1607281200,,4.46
1607284800,,4.54
1607288400,,4.58
1607292000,,4.50
1607295600,,4.58
1607299200,,2.00
1607306400,,1.00
1607310000,,1.50
1607313600,,2.33
1607317200,,3.00
1607320800,,3.80
1607324400,,4.17
1607328000,,5.33
1607331600,,5.12
1607335200,,4.96
1607338800,,4.88
1607342400,,4.96
1607346000,,5.00
1607349600,,4.71
1607353200,,4.83
1607356800,,6.75
1607360400,,7.58
1607364000,,7.65
1607367600,,8.54
1607371200,,8.58
1607374800,,8.92
1607378400,,8.83
1607382000,,8.50
1607385600,,1.00
1607392800,,2.00
1607396400,,1.50
1607400000,,1.33
1607403600,,2.25
1607407200,,7.92
1607410800,,7.96
1607414400,,8.12
1607418000,,8.21
1607421600,,8.21
1607425200,,8.17
1607428800,,8.17
1607432400,,8.12
1607436000,,8.12
1607439600,,7.79
1607443200,,6.88
1607446800,,7.08
1607450400,,6.48
1607454000,,7.58
1607457600,,7.71
1607461200,,7.38
1607464800,,7.29
1607468400,,7.38
1607472000,,1.00
1607479200,,15.00
1607482800,,40.50
1607486400,,39.67
1607490000,,35.00
1607493600,,30.40
1607497200,,27.17
1607500800,,13.92
1607504400,,14.29
1607508000,,15.04
1607511600,,15.62
1607515200,,16.00
1607518800,,16.46
1607522400,,17.38
1607526000,,18.58
1607529600,,18.00
1607533200,,16.75
1607536800,,15.83
1607540400,,14.88
1607544000,,14.54
1607547600,,14.42
1607551200,,14.46
1607554800,,14.50
1607558400,,5.00
1607565600,,7.00
1607569200,,6.00
1607572800,,6.67
1607576400,,7.25
1607580000,,7.80
1607583600,,7.67
1607587200,,9.21
1607590800,,8.83
1607594400,,8.25
1607598000,,8.25
1607601600,,7.79
1607605200,,7.25
1607608800,,6.52
1607612400,,5.17
1607616000,,4.48
1607619600,,4.48
1607623200,,4.48
1607626800,,5.09
1607630400,,5.52
1607634000,,5.83
1607637600,,6.30
1607641200,,6.61
1607644800,,6.83
1607648400,,7.74
1607652000,,7.77
1607655600,,7.90
1607659200,,7.90
1607662800,,7.84
1607666400,,7.72
1607670000,,7.76
1607673600,,7.94
1607677200,,8.13
1607680800,,8.14
1607684400,,7.46
1607688000,,8.00
1607691600,,8.64
1607695200,,8.64
1607698800,,9.40
1607702400,,10.33
1607706000,,11.50
1607709600,,13.00
1607713200,,12.67
1607716800,,13.00
1607720400,,14.25
1607724000,,14.67
1607727600,,16.50
1607731200,,27.00
1607738400,,4.00
1607742000,,7.50
1607745600,,8.33
1607749200,,8.75
1607752800,,9.00
1607756400,,9.50
1607760000,,9.71
1607763600,,9.88
1607767200,,10.22
1607770800,,10.40
1607774400,,10.64
1607778000,,10.67
1607781600,,10.77
1607785200,,10.93
1607788800,,10.87
1607792400,,10.69
1607796000,,10.71
1607799600,,10.94
1607803200,,11.26
1607806800,,11.40
1607810400,,11.76
1607814000,,12.27
1607817600,,12.78
1607821200,,13.38
1607824800,,14.50
1607828400,,15.33
1607832000,,16.17
1607835600,,16.88
1607839200,,17.62
1607842800,,18.17
1607846400,,18.67
1607850000,,19.21
1607853600,,19.75
1607857200,,20.12
1607860800,,20.25
1607864400,,20.33
1607868000,,20.42
1607871600,,20.62
1607875200,,21.04
1607878800,,21.62
1607882400,,22.21
1607886000,,22.71
1607889600,,23.17
1607893200,,23.88
1607896800,,24.17
1607900400,,24.04
1607904000,,23.83
1607907600,,23.71
1607911200,,24.00
1607914800,,24.46
1607918400,,24.75
1607922000,,24.96
1607925600,,24.96
1607929200,,25.17
1607932800,,25.50
1607936400,,25.83
1607940000,,26.00
1607943600,,26.50
1607947200,,27.25
1607950800,,28.12
1607954400,,28.92
1607958000,,30.04
1607961600,,31.04
1607965200,,31.83
1607968800,,32.38
1607972400,,32.67
1607976000,,33.17
1607979600,,33.42
1607983200,,33.42
1607986800,,33.08
1607990400,,32.62
1607994000,,31.71
1607997600,,30.17
1608001200,,28.46
1608004800,,27.04
1608008400,,25.79
1608012000,,24.75
1608015600,,23.62
1608019200,,22.50
1608022800,,21.38
1608026400,,20.50
1608030000,,19.50
1608033600,,18.46
1608037200,,17.38
1608040800,,16.29
1608044400,,14.75
1608048000,,13.04
1608051600,,11.38
1608055200,,9.88
1608058800,,8.67
1608062400,,7.29
1608066000,,6.12
1608069600,,5.46
1608073200,,5.42
1608076800,,5.67
1608080400,,6.33
1608084000,,7.25
1608087600,,8.21
1608091200,,9.04
1608094800,,9.92
1608098400,,10.58
1608102000,,11.04
1608105600,,11.50
1608109200,,11.96
1608112800,,12.38
1608116400,,12.79
1608120000,,13.08
1608123600,,13.38
1608127200,,13.67
1608130800,,13.96
1608134400,,14.38
1608138000,,15.00
1608141600,,15.62
1608145200,,16.08
1608148800,,16.54
1608152400,,16.83
1608156000,,17.13
1608861600,,11.67
1608865200,,11.00
1608868800,,10.21
1608872400,,9.21
1608876000,,8.12
1608879600,,7.08
1608883200,,5.92
1608886800,,4.58
1608890400,,3.38
1608894000,,2.79
1608897600,,2.71
1608901200,,2.79
1608904800,,2.71
1608908400,,2.62
1608912000,,2.67
1608915600,,2.67
1608919200,,2.67
1608922800,,2.67
1608926400,,2.75
1608930000,,2.96
1608933600,,3.17
1608937200,,3.38
1608940800,,3.50
1608944400,,3.62
1608948000,,3.92
1608951600,,3.88
1608955200,,4.04
1608958800,,4.21
1608962400,,4.42
1608966000,,4.62
1608969600,,4.83
1608973200,,5.21
1608976800,,5.67
1608980400,,5.92
1608984000,,6.08
1608987600,,6.42
1608991200,,6.71
1608994800,,6.92
1608998400,,7.00
1609002000,,7.00
1609005600,,7.00
1609009200,,7.00
1609012800,,7.08
1609016400,,7.38
1609020000,,8.04
1609023600,,8.88
1609027200,,9.71
1609030800,,10.42
1609034400,,11.17
1609038000,,12.21
1609041600,,13.04
1609045200,,13.75
1609048800,,14.21
1609052400,,14.58
1609056000,,14.88
1609059600,,15.12
1609063200,,15.42
1609066800,,15.75
1609070400,,16.04
1609074000,,16.33
1609077600,,16.58
1609081200,,16.83
1609084800,,16.88
1609088400,,16.88
1609092000,,16.88
1609095600,,16.88
1609099200,,16.71
1609102800,,16.25
1609106400,,15.58
1609110000,,14.75
1609113600,,13.92
1609117200,,13.25
1609120800,,12.42
1609124400,,11.54
1609128000,,10.75
1609131600,,10.08
1609135200,,9.46
1609138800,,8.71
1609142400,,8.08
1609146000,,7.46
1609149600,,6.71
1609153200,,6.12
1609156800,,5.75
1609160400,,5.12
1609164000,,4.58
1609167600,,4.21
1609171200,,4.21
1609174800,,4.38
1609178400,,4.54
1609182000,,4.71
1609185600,,4.92
1609189200,,5.12
1609192800,,5.12
1609196400,,5.12
1609200000,,5.12
1609203600,,5.12
1609207200,,5.17
1609210800,,5.46
1609214400,,5.58
1609218000,,5.71
1609221600,,5.92
1609225200,,6.38
1609228800,,6.75
1609232400,,7.04
1609236000,,7.46
1609239600,,7.79
1609243200,,8.04
1609246800,,8.42
1609250400,,8.42
1609254000,,8.38
1609257600,,8.21
1609261200,,8.04
1609264800,,7.88
1609268400,,7.75
1609272000,,7.67
1609275600,,7.50
1609279200,,7.50
1609282800,,7.38
1609286400,,7.25
1609290000,,7.17
1609293600,,7.00
1609297200,,6.54
1609300800,,6.33
1609304400,,6.08
1609308000,,5.75
1609311600,,5.29
1609315200,,5.04
1609318800,,5.00
1609322400,,5.00
1609326000,,5.25
1609329600,,5.46
1609333200,,5.42
1609336800,,5.58
1609340400,,5.62
1609344000,,5.67
1609347600,,5.67
